"callsign","firstTransmissionDate","flag","geartype","id","imo","lastTransmissionDate","mmsi","msgCount","posCount","shipname","source","vesselType","years","dataset","score"
NA,"2014-06-09T10:01:29Z","ESP","fixed_gear","6b604624c-c905-7043-d4e3-edc63080d6ef",NA,"2016-06-25T09:01:00Z",224250550,66729,5511,"MOLINA DOS","AIS","Fishing","list(2014, 2015, 2016)","public-global-fishing-vessels:v20201001",95.701996
NA,"2015-05-28T00:27:58Z","ESP","fixed_gear","adeec70d2-25d2-3742-d051-21cc487778e0",NA,"2016-06-17T11:49:43Z",224250550,1605,321,NA,"AIS","Fishing","list(2015, 2016)","public-global-fishing-vessels:v20201001",95.701996
"EAMU","2012-10-21T19:14:13Z","ESP","drifting_longlines","37e80269d-dddb-5cb9-8564-473203369a6c",0,"2022-11-26T07:41:47Z",224100530,1642200,87959,"GABRIELA Y MARIA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",90.999695
NA,"2012-04-26T23:22:53Z","ESP","drifting_longlines","5c3c5236b-b73f-e8c0-7bd3-ad7abe94c40d",NA,"2022-11-07T14:48:06Z",224100530,1758,187,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",90.999695
"","2020-08-04T17:04:45Z","ESP","drifting_longlines","d39c2ed83-3b86-bc93-ae6a-250de91a6129",0,"2021-08-10T22:58:18Z",224100530,97977,14425,"GABRIELA Y MARIA","AIS","Fishing","list(2020, 2021)","public-global-fishing-vessels:v20201001",90.999695
"EAMU","2022-11-27T11:13:47Z","ESP","drifting_longlines","fa8c11ae3-3949-60e6-24b9-80686f962d26",930797000,"2023-11-26T11:47:20Z",224100530,275498,31473,"ZAMORA II","AIS","Fishing","list(2022, 2023)","public-global-fishing-vessels:v20201001",90.999695
NA,"2013-04-10T09:43:08Z","ESP","fishing","ac82b92a3-3d2e-22a5-549b-968d0de9a48c",NA,"2018-01-23T15:23:15Z",224044690,2106,88,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018)","public-global-fishing-vessels:v20201001",93.01021
"EBUN","2013-06-05T19:34:55Z","ESP","fishing","32c0e0f76-6011-cbf6-9ad1-9a2773314571",924452000,"2023-11-24T12:32:18Z",224044690,1668764,189112,"MARUFINA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"EBUN","2020-12-07T13:53:24Z","ESP","fishing","4921c416c-c3ee-2226-d83d-30bce95f10cf",924452000,"2023-03-13T17:40:37Z",224044690,147742,24881,"MARUFINA","AIS","Fishing","list(2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"EFPC","2013-12-01T23:26:28Z","ESP","trawlers","f685ed3d6-6e57-f2a7-efb7-0934c6c18f35",0,"2014-10-31T16:45:22Z",224094960,57763,9564,"224094960","AIS","Fishing","list(2013, 2014)","public-global-fishing-vessels:v20201001",9.49397
NA,"2013-11-07T10:39:18Z","ITA","drifting_longlines","fcf0122f1-117a-5cc1-f0cf-1774384f19dd",NA,"2021-02-18T09:28:51Z",247305860,732,95,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021)","public-global-fishing-vessels:v20201001",90.999695
"IIQB2","2013-05-27T09:23:11Z","ITA","drifting_longlines","abb4ec1a5-5a60-61e9-d551-cc1045eb2c16",27710,"2014-07-31T20:19:38Z",247305860,65740,4548,"MN JONATHAN","AIS","Fishing","list(2013, 2014)","public-global-fishing-vessels:v20201001",90.999695
"IIQB2","2015-06-19T09:40:16Z","ITA","drifting_longlines","3c590c665-5422-1a2f-00de-260adab8495a",0,"2023-11-26T23:57:50Z",247305860,10090915,402337,"JONATHAN","AIS","Fishing","list(2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",90.999695
"IIQB2","2014-08-02T16:45:38Z","ITA","drifting_longlines","f2ed32211-1288-9a69-cb67-75b71e87a765",27710,"2016-06-26T07:30:26Z",247305860,177109,12480,"","AIS","Fishing","list(2014, 2015, 2016)","public-global-fishing-vessels:v20201001",90.999695
"EA6857","2013-04-17T11:25:07Z","ESP","drifting_longlines","2423836bf-f641-065c-e19e-3a118d24ee4c",0,"2015-09-30T13:07:13Z",224120390,431160,24354,"NUEVO HERMANOS RUIZ","AIS","Fishing","list(2013, 2014, 2015)","public-global-fishing-vessels:v20201001",95.701996
NA,"2013-03-18T19:17:51Z","ESP","drifting_longlines","b1cd2fab5-542b-bc8c-3354-7e03dd7ecd83",NA,"2015-08-02T14:14:01Z",224120390,1482,160,NA,"AIS","Fishing","list(2013, 2014, 2015)","public-global-fishing-vessels:v20201001",95.701996
"EA8703","2014-05-17T09:56:09Z","ESP","set_longlines","5b7507d06-6c0b-49c7-7c49-f3108d5c1f4f",0,"2023-11-15T14:53:03Z",224174380,615022,86680,"OCEAN ONA","AIS","Fishing","list(2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",95.701996
NA,"2015-07-12T17:47:33Z","ESP","set_longlines","376ba2adc-c6b0-0ca6-0301-827788a6d5ac",NA,"2023-06-12T14:27:01Z",224174380,612,75,NA,"AIS","Fishing","list(2015, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",95.701996
"","2014-02-24T13:35:02Z","ITA","fishing","5c645b5a6-6adf-a26d-cf01-b42f6803b0e1",0,"2019-06-02T07:52:34Z",247100520,1578122,82444,"FANTE DI PICCHE","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019)","public-global-fishing-vessels:v20201001",95.701996
"IFLU","2012-06-25T10:44:15Z","ITA","fishing","eb41a37c2-2e5c-c884-a650-80c7cf831b93",0,"2023-10-11T09:11:18Z",247100520,1036128,140555,"FANTE DI PICCHE","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"EB5408","2014-05-19T03:12:16Z","ESP","trawlers","de3ceb0e4-4acb-4f97-bd6e-f1849c977086",0,"2023-11-24T14:29:56Z",224144890,469749,92647,"BALEAR SEGUNDO","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"","2013-11-19T11:09:19Z","ESP","set_gillnets","a0a4f1863-31e4-fd32-a642-6cafaaae98ac",0,"2014-06-13T08:04:12Z",224214890,22426,3544,"224214890","AIS","Fishing","list(2013, 2014)","public-global-fishing-vessels:v20201001",9.49397
"","2014-09-08T09:38:33Z","ESP","drifting_longlines","f4ff2d4f0-041f-b63b-2ae7-ad8e405905db",0,"2023-10-17T13:20:02Z",224248780,3678882,245079,"ALBORAN UNO","AIS","Fishing","list(2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"EB6993","2014-04-28T04:35:29Z","ESP","trawlers","86e347c4a-a717-149c-8329-3d22d7974a3d",0,"2023-10-25T11:29:22Z",224249780,218077,39722,"MARJUPE SEGUNDO","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"","2015-01-20T02:56:45Z","ESP","trawlers","9b09cf916-64bb-dba4-ad24-44b3c0590a8e",0,"2019-02-08T14:40:52Z",224055330,32941,5629,"MARISITA SEGUNDA","AIS","Fishing","list(2015, 2016, 2017, 2018, 2019)","public-global-fishing-vessels:v20201001",93.01021
"EA2759","2013-09-29T13:05:15Z","ESP","trawlers","7eb41aa9b-b722-19d5-b217-9e48854be242",0,"2023-11-24T15:41:28Z",224055330,197850,47668,"MARISITA SEGUNDA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
NA,"2013-09-17T11:28:26Z","ESP","trawlers","a0a8f7cec-c628-0622-8de0-e8a8d318c561",NA,"2023-04-11T06:26:37Z",224055330,271,45,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"EA2455","2013-09-17T14:06:53Z","ESP","trawlers","15e05f29c-c5ea-5d58-8f7c-972472cc8e25",0,"2023-11-09T15:31:54Z",224095950,270783,57147,"ES REFALAR","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"","2013-11-27T14:42:44Z","ESP","set_gillnets","c69ed9843-3dd7-8a0d-0d30-6212e0c1ce97",NA,"2014-03-11T05:38:51Z",224075650,2692,465,"224075650","AIS","Fishing","list(2014)","public-global-fishing-vessels:v20201001",9.49397
"EFPC","2013-12-01T23:26:28Z","ESP","trawlers","f685ed3d6-6e57-f2a7-efb7-0934c6c18f35",0,"2014-10-31T16:45:22Z",224094960,57763,9564,"224094960","AIS","Fishing","list(2013, 2014)","public-global-fishing-vessels:v20201001",9.49397
NA,"2013-02-20T16:32:23Z","ESP","drifting_longlines","47c89d2ba-a73f-088d-0cd2-003647e6f852",NA,"2023-04-28T10:16:02Z",224031340,1733,347,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"EA5637","2013-04-11T07:31:20Z","ESP","drifting_longlines","6bde0249d-d49c-84a1-65c5-dcfdf4241841",0,"2023-11-26T23:59:02Z",224031340,3175910,269233,"ANTONIO Y ANGELITA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
NA,"2013-06-18T15:54:30Z","ESP","drifting_longlines","03cc9bfad-d7e7-9122-9fd2-d354ef80221b",NA,"2022-06-07T08:08:29.94Z",224208290,902,160,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",95.701996
"EA7757","2013-06-19T19:07:14Z","ESP","drifting_longlines","c2b0d9d5d-d1a8-6fec-0b13-b362c88cdbe2",0,"2023-11-26T23:59:41Z",224208290,4173391,332084,"NICOLAS Y ANA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"EA3062","2013-09-15T17:25:05Z","ESP","pots_and_traps","804d22c25-5e4b-6164-e259-4562fa90e900",0,"2022-10-30T15:22:29Z",224165270,2021420,108233,"NUESTRA MADRE LORETO","AIS","Fishing","list(2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",89.394325
NA,"2013-08-21T06:31:10Z","ESP","pots_and_traps","b5dbc87f4-4351-f99b-dbaa-5ae2c8700578",NA,"2022-05-11T09:53:56.02Z",224165270,1675,346,NA,"AIS","Fishing","list(2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",89.394325
"","2014-02-06T23:24:55Z","ESP","pots_and_traps","a48fd6038-8a35-1fbf-b2e5-00a5f9e40ce7",0,"2014-08-20T01:48:25Z",224165270,27193,1794,"NUESTRA MADRE LORETO","AIS","Fishing","list(2014)","public-global-fishing-vessels:v20201001",89.394325
"EA3062","2020-02-29T13:07:53Z","ESP","pots_and_traps","bd3987ae8-83c2-d9a6-d9d2-f89d5e69032c",0,"2021-06-12T10:53:31Z",224165270,391716,19286,".NTRA MADRE LORETO","AIS","Fishing","list(2020, 2021)","public-global-fishing-vessels:v20201001",89.394325
"EA3062","2022-11-01T19:55:06Z","ESP","pots_and_traps","9c862738e-e1a5-5b31-2e58-3fa191693034",9168908,"2023-11-24T17:51:00Z",224165270,202129,39912,"NUESTRA MADRE LORETO","AIS","Fishing","list(2022, 2023)","public-global-fishing-vessels:v20201001",89.394325
"EA3951","2013-02-13T10:39:19Z","ESP","drifting_longlines","eb635e44c-c98d-9b58-1fba-572c777adff3",0,"2023-11-26T23:59:20Z",224082260,35276256,701683,"SIEMPRE KALIMA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
NA,"2013-05-27T19:15:43Z","ESP","drifting_longlines","5a33124ef-fb68-a515-5900-677c0a5701f5",NA,"2023-07-14T07:51:08Z",224082260,2998,493,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"EB2760","2015-12-01T07:26:54Z","ESP","drifting_longlines","d3ddbe5db-b19c-c1e8-0e58-a58e1062fe58",NA,"2023-11-26T14:37:09Z",224432460,2137741,207223,"BELMONTE QUIFES","AIS","Fishing","list(2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
NA,"2016-04-15T22:48:25Z","ESP","drifting_longlines","648b05fc5-5a8b-97e6-ea36-9047e99d4855",NA,"2019-04-29T16:25:25Z",224432460,4473,525,NA,"AIS","Fishing","list(2016, 2017, 2018, 2019)","public-global-fishing-vessels:v20201001",95.701996
"","2014-05-19T23:40:43Z","ESP","drifting_longlines","9784adf54-449d-2438-233a-cb57bd29ea52",0,"2023-11-21T09:35:11Z",224241730,2291414,188272,"MORENO TORRES","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
NA,"2015-09-12T02:43:03Z","ESP","drifting_longlines","40dd68b7f-fc52-0c6b-79db-a3b732fc19f5",NA,"2023-03-17T08:24:35Z",224241730,132,21,NA,"AIS","Fishing","list(2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"EA3112","2013-05-10T13:48:31Z","ESP","trawlers","b5d5aac44-4dad-1fd0-a41e-dc2ea79f211d",0,"2023-11-24T15:52:23Z",224040430,231511,42280,"MYRI","AIS","Fishing","list(2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
NA,"2013-06-14T21:55:31Z","ESP","trawlers","6d2ac0df9-9c19-95f0-8871-3677c639f671",NA,"2022-12-22T06:29:58Z",224040430,1129,124,NA,"AIS","Fishing","list(2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",93.01021
"","2016-08-29T02:58:56Z","ESP","trawlers","edc80424e-efba-2f43-84e0-d475740c896e",0,"2018-02-17T21:33:04Z",224040430,48750,8435,"MYRI","AIS","Fishing","list(2016, 2017, 2018)","public-global-fishing-vessels:v20201001",93.01021
"EA 2871","2016-03-09T18:09:37Z","ESP","other_purse_seines","5f3337579-91af-9a68-1709-1044b09d2384",0,"2016-05-12T04:55:44Z",224041480,1152,250,"224041480","AIS","Fishing","list(2016)","public-global-fishing-vessels:v20201001",9.49397
"EB3490","2014-06-18T11:37:07Z","ESP","drifting_longlines","4e2e8d9a9-9b05-47e7-15de-25007a5947d4",0,"2022-11-11T02:13:55Z",224069760,1993236,73934,"MIGUELACHO","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",95.701996
NA,"2014-06-10T00:02:26Z","ESP","drifting_longlines","4e7ccf384-4da4-535c-d1fd-7aacbefdae78",NA,"2022-06-25T09:46:50.29Z",224069760,1155,250,NA,"AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",95.701996
"","2013-11-26T06:02:30Z","ESP","set_gillnets","6184ecd59-96cf-ef59-cd18-f565d4089f68",0,"2014-03-14T12:56:33Z",224097640,4616,680,"224097640","AIS","Fishing","list(2014)","public-global-fishing-vessels:v20201001",9.49397
"EA4854","2014-05-13T08:02:19Z","ESP","drifting_longlines","2c1b8b56f-f1a8-1365-bd1b-d8e893e2cb4f",0,"2022-10-20T15:13:23Z",224010120,1218095,114845,"TIO MICHEL","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",95.701996
NA,"2014-10-29T12:50:56Z","ESP","drifting_longlines","f251420b0-05da-34a8-131d-e3800874d648",NA,"2022-05-16T18:33:12.75Z",224010120,2400,252,NA,"AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",95.701996
NA,"2013-04-01T06:54:42Z","ESP","drifting_longlines","6e801aa24-4565-197f-8a81-88d811c1810f",NA,"2022-06-12T14:26:40.27Z",224069970,2562,534,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",95.701996
"EA6069","2013-04-22T19:17:16Z","ESP","drifting_longlines","3bc611042-2fca-e3f6-686f-01a52235b483",0,"2023-11-26T23:59:57Z",224069970,35176919,704893,"LOS MORRINAS","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"EA4509","2013-05-19T11:22:27Z","ESP","drifting_longlines","6d1039056-6309-4f4f-9577-9aeda7bd21b6",0,"2023-11-26T23:59:19Z",224113720,7767646,525039,"HERMANOS CAPARROS","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
NA,"2013-05-15T23:33:12Z","ESP","drifting_longlines","40be936ba-a707-7979-0882-2180d4c67f6c",NA,"2023-06-06T19:07:21Z",224113720,1221,301,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"EA4860","2014-05-19T15:40:48Z","ESP","drifting_longlines","778069479-9da3-7abc-82fb-5766420aafb2",0,"2016-02-18T07:09:38Z",224106220,353042,20072,"HNS FERNANDEZ DIAZ","AIS","Fishing","list(2014, 2015, 2016)","public-global-fishing-vessels:v20201001",86.913086
"EB4860","2016-02-17T02:22:42Z","ESP","drifting_longlines","fefaec132-2b7c-a92f-ed10-98fc08b33397",0,"2017-11-21T20:19:12Z",224106220,983007,39883,"HNS FERNANDEZ DIAZ","AIS","Fishing","list(2016, 2017)","public-global-fishing-vessels:v20201001",86.913086
NA,"2014-04-07T00:08:29Z","ESP","drifting_longlines","e4f1553bd-da6d-1340-fa8c-dd57d200f980",NA,"2023-03-09T11:54:38Z",224106220,13700,3612,NA,"AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",86.913086
"FISH","2017-11-30T12:37:31Z","ESP","drifting_longlines","9ad881d8e-e3dc-fbe6-83d0-bf8f08ae6782",0,"2017-12-09T18:42:55Z",224106220,4236,838,"HMN FERNANDEZ DIAZ","AIS","Fishing","list(2017)","public-global-fishing-vessels:v20201001",86.913086
"EBVP","2018-04-26T17:32:37Z","ESP","drifting_longlines","55d3eda16-66e1-325b-f834-f179fee24f38",0,"2022-07-20T20:21:54Z",224106220,5777241,155834,"HNOS FERNANDEZ DIAZ","AIS","Fishing","list(2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",86.913086
"EB4860","2022-08-16T11:47:11Z","ESP","drifting_longlines","380ebb2bc-c5af-f22e-48ec-9a4e969811e6",0,"2023-11-24T07:58:55Z",224106220,7903827,199490,"HNOSFERNANDEZDIAZ","AIS","Fishing","list(2022, 2023)","public-global-fishing-vessels:v20201001",86.913086
"EB4860","2022-07-18T00:35:19.93Z","ESP","drifting_longlines","09dd1a9a1-1f51-4232-8878-8ad97fb61d7b",0,"2022-08-09T10:16:28Z",224106220,120302,8192,"HERMANOSFERNANDEZDIA","AIS","Fishing","list(2022)","public-global-fishing-vessels:v20201001",86.913086
"EA5495","2014-04-01T08:47:48Z","ESP","drifting_longlines","dc04eaada-a4df-1795-6026-6b9a2e2fff56",0,"2021-03-17T15:38:33Z",224033650,463665,4656,"NUEVO MARTINA","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021)","public-global-fishing-vessels:v20201001",93.01021
"EA5495","2014-04-09T08:15:34Z","ESP","drifting_longlines","5ece5ff6b-bdff-053c-3368-bc9467fc1883",0,"2017-04-18T17:33:22Z",224033650,1888698,54778,"HNOS MARTINEZ TRES","AIS","Fishing","list(2014, 2015, 2016, 2017)","public-global-fishing-vessels:v20201001",93.01021
"EA5495","2017-04-24T11:40:47Z","ESP","drifting_longlines","b5f1cebbf-f2da-25f7-8dfc-9ddf49d474ce",0,"2023-11-26T23:59:55Z",224033650,43501362,452864,"NUEVO MARTINA","AIS","Fishing","list(2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"","2013-11-27T14:42:44Z","ESP","set_gillnets","c69ed9843-3dd7-8a0d-0d30-6212e0c1ce97",NA,"2014-03-11T05:38:51Z",224075650,2692,465,"224075650","AIS","Fishing","list(2014)","public-global-fishing-vessels:v20201001",9.49397
"9HB4656","2015-08-28T11:00:22Z","MLT","fishing","02d6bdf35-5f7f-1e89-ce32-dc6fa9c6efd9",0,"2023-06-10T22:18:10Z",215000063,8132668,361332,"SANDOKAN","AIS","Fishing","list(2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"9HB4656","2022-10-15T07:08:19.24Z","MLT","fishing","69abe5f6d-d79e-a6ae-ff8a-74cb1857cda0",NA,"2023-11-26T16:12:00Z",215000063,302824,32688,"SANDOKAN 7033","AIS","Fishing","list(2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
NA,"2012-08-18T10:30:27Z","ITA","fishing","fed34ed5e-e9ab-1d07-5bf1-51eab63f9020",NA,"2021-10-01T20:44:02Z",247155180,674,130,NA,"AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021)","public-global-fishing-vessels:v20201001",93.01021
"IFQM","2012-06-28T16:59:41Z","ITA","fishing","fa591cdf6-6a65-a540-e195-746ffb82569b",0,"2023-11-26T23:58:19Z",247155180,1747539,99450,"NATALINO","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"","2020-11-10T09:39:03Z","ITA","fishing","ba9ff906f-ffad-02ad-9dee-65856dd1da25",0,"2022-04-22T09:53:27.29Z",247155180,733015,41009,"NATALINO","AIS","Fishing","list(2020, 2021, 2022)","public-global-fishing-vessels:v20201001",93.01021
NA,"2012-05-12T10:13:41Z","ITA","trawlers","b013e010d-d4c0-368c-6636-97fe21abb4d5",NA,"2022-02-07T21:32:18Z",247305540,5790,518,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",93.01021
"IIJX2","2012-06-27T06:42:29Z","ITA","trawlers","b999e966e-ed6f-7119-05c2-062229c6493d",0,"2018-11-25T03:33:09Z",247305540,532849,37158,"END","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018)","public-global-fishing-vessels:v20201001",93.01021
"IIJX2","2019-01-11T22:11:44Z","ITA","trawlers","b9e8881e2-2cce-621f-42d2-53b27e2fc3f6",0,"2023-11-26T07:08:00Z",247305540,4474140,192941,"SOFOCLE:","AIS","Fishing","list(2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"OL5652","2016-05-12T09:59:56Z","CZE","trollers","88c76f4db-b0d1-a8cc-0860-6da973b1e4e1",NA,"2023-09-14T12:14:58Z",270517000,48175,4696,"VENTUS","AIS","Fishing","list(2016)","public-global-fishing-vessels:v20201001",95.701996
NA,"2016-07-13T07:26:57Z","CZE","trollers","b0be99a48-8fab-b124-9f91-f03dece22dcf",NA,"2016-07-13T10:55:24Z",270517000,198,9,NA,"AIS","Fishing","list(2016)","public-global-fishing-vessels:v20201001",95.701996
NA,"2014-06-09T10:01:29Z","ESP","fixed_gear","6b604624c-c905-7043-d4e3-edc63080d6ef",NA,"2016-06-25T09:01:00Z",224250550,66729,5511,"MOLINA DOS","AIS","Fishing","list(2014, 2015, 2016)","public-global-fishing-vessels:v20201001",95.701996
NA,"2015-05-28T00:27:58Z","ESP","fixed_gear","adeec70d2-25d2-3742-d051-21cc487778e0",NA,"2016-06-17T11:49:43Z",224250550,1605,321,NA,"AIS","Fishing","list(2015, 2016)","public-global-fishing-vessels:v20201001",95.701996
